Codice Ripartizione geografica,Codice Regione,Codice Provincia/Uts,Codice Comune,Comune,Targa,Capoluogo di Provincia/Uts,Capoluogo di Regione,Superficie (Kmq),Anno,Popolazione
1,3,17,17168,Sabbio Chiese,BS,False,False,18.4472,2024,4091
1,3,17,17169,Sale Marasino,BS,False,False,16.5868,2024,3228
1,3,17,17170,Salò,BS,False,False,27.3048,2024,10326
1,3,17,17171,San Felice del Benaco,BS,False,False,20.2166,2024,3433
1,3,17,17172,San Gervasio Bresciano,BS,False,False,10.5358,2024,2665
1,3,17,17173,San Zeno Naviglio,BS,False,False,6.2532,2024,4721
1,3,17,17174,Sarezzo,BS,False,False,17.6791,2024,13219
1,3,17,17175,Saviore dell'Adamello,BS,False,False,84.2678,2024,781
1,3,17,17176,Sellero,BS,False,False,14.4711,2024,1367
1,3,17,17177,Seniga,BS,False,False,13.5718,2024,1438
1,3,17,17178,Serle,BS,False,False,18.4273,2024,3083
1,3,17,17179,Sirmione,BS,False,False,26.248,2024,8368
1,3,17,17180,Soiano del Lago,BS,False,False,5.7734,2024,1941
1,3,17,17181,Sonico,BS,False,False,60.892,2024,1193
1,3,17,17182,Sulzano,BS,False,False,10.4397,2024,1961
1,3,17,17183,Tavernole sul Mella,BS,False,False,19.8075,2024,1214
1,3,17,17184,Temù,BS,False,False,43.257,2024,1148
1,3,17,17185,Tignale,BS,False,False,45.8569,2024,1145
1,3,17,17186,Torbole Casaglia,BS,False,False,13.4392,2024,6429
1,3,17,17187,Toscolano-Maderno,BS,False,False,58.1704,2024,7651
1,3,17,17188,Travagliato,BS,False,False,17.736,2024,13944
1,3,17,17189,Tremosine sul Garda,BS,False,False,72.6815,2024,2094
1,3,17,17190,Trenzano,BS,False,False,20.1018,2024,5526
1,3,17,17191,Treviso Bresciano,BS,False,False,17.7332,2024,532
1,3,17,17192,Urago d'Oglio,BS,False,False,10.6802,2024,3789
1,3,17,17193,Vallio Terme,BS,False,False,14.8575,2024,1435
1,3,17,17194,Valvestino,BS,False,False,31.1205,2024,167
1,3,17,17195,Verolanuova,BS,False,False,25.7595,2024,8118
1,3,17,17196,Verolavecchia,BS,False,False,21.0634,2024,3866
1,3,17,17197,Vestone,BS,False,False,12.9639,2024,4147
1,3,17,17198,Vezza d'Oglio,BS,False,False,54.1472,2024,1469
1,3,17,17199,Villa Carcina,BS,False,False,14.2195,2024,10728
1,3,17,17200,Villachiara,BS,False,False,16.865,2024,1355
1,3,17,17201,Villanuova sul Clisi,BS,False,False,9.1012,2024,5889
1,3,17,17202,Vione,BS,False,False,35.2649,2024,619
1,3,17,17203,Visano,BS,False,False,11.2237,2024,1990
1,3,17,17204,Vobarno,BS,False,False,53.2213,2024,8489
1,3,17,17205,Zone,BS,False,False,19.6813,2024,1032
1,3,17,17206,Piancogno,BS,False,False,14.3021,2024,4783
1,3,18,18001,Alagna,PV,False,False,8.3442,2024,809
1,3,18,18003,Albonese,PV,False,False,4.3279,2024,548
1,3,18,18004,Albuzzano,PV,False,False,15.4488,2024,3652
1,3,18,18005,Arena Po,PV,False,False,22.4869,2024,1512
1,3,18,18006,Badia Pavese,PV,False,False,5.0572,2024,411
1,3,18,18007,Bagnaria,PV,False,False,16.6641,2024,620
1,3,18,18008,Barbianello,PV,False,False,11.7124,2024,887
1,3,18,18009,Bascapè,PV,False,False,13.338,2024,1797
1,3,18,18011,Bastida Pancarana,PV,False,False,12.4999,2024,908
1,3,18,18012,Battuda,PV,False,False,7.1427,2024,651
1,3,18,18013,Belgioioso,PV,False,False,24.6868,2024,6418
1,3,18,18014,Bereguardo,PV,False,False,17.8581,2024,2882
1,3,18,18015,Borgarello,PV,False,False,4.8813,2024,2761
1,3,18,18016,Borgo Priolo,PV,False,False,28.8095,2024,1241
1,3,18,18017,Borgoratto Mormorolo,PV,False,False,16.1044,2024,398
1,3,18,18018,Borgo San Siro,PV,False,False,17.6391,2024,951
1,3,18,18019,Bornasco,PV,False,False,12.9287,2024,2645
1,3,18,18020,Bosnasco,PV,False,False,4.8363,2024,633
1,3,18,18021,Brallo di Pregola,PV,False,False,46.1444,2024,481
1,3,18,18022,Breme,PV,False,False,18.8103,2024,725
1,3,18,18023,Bressana Bottarone,PV,False,False,12.6947,2024,3486
1,3,18,18024,Broni,PV,False,False,20.8467,2024,9890
1,3,18,18025,Calvignano,PV,False,False,6.9838,2024,106
1,3,18,18026,Campospinoso Albaredo,PV,False,False,12.4432,2024,1335
1,3,18,18027,Candia Lomellina,PV,False,False,27.9194,2024,1523
1,3,18,18029,Canneto Pavese,PV,False,False,5.8147,2024,1282
1,3,18,18030,Carbonara al Ticino,PV,False,False,14.7807,2024,1436
1,3,18,18031,Casanova Lonati,PV,False,False,4.6302,2024,455
1,3,18,18032,Casatisma,PV,False,False,5.495,2024,847
1,3,18,18033,Casei Gerola,PV,False,False,24.8047,2024,2326
1,3,18,18034,Casorate Primo,PV,False,False,9.6885,2024,9156
1,3,18,18035,Cassolnovo,PV,False,False,31.7354,2024,6774
1,3,18,18036,Castana,PV,False,False,5.2772,2024,700
1,3,18,18037,Casteggio,PV,False,False,17.6618,2024,6435
1,3,18,18038,Castelletto di Branduzzo,PV,False,False,11.791,2024,1027
1,3,18,18039,Castello d'Agogna,PV,False,False,10.7445,2024,1073
1,3,18,18040,Castelnovetto,PV,False,False,18.2142,2024,515
1,3,18,18041,Cava Manara,PV,False,False,17.259,2024,6622
1,3,18,18042,Cecima,PV,False,False,10.1244,2024,253
1,3,18,18043,Ceranova,PV,False,False,4.5978,2024,2310
1,3,18,18044,Ceretto Lomellina,PV,False,False,7.3786,2024,187
1,3,18,18045,Cergnago,PV,False,False,13.5598,2024,656
1,3,18,18046,Certosa di Pavia,PV,False,False,10.8048,2024,5539
1,3,18,18047,Cervesina,PV,False,False,12.4109,2024,1113
1,3,18,18048,Chignolo Po,PV,False,False,23.3883,2024,4019
1,3,18,18049,Cigognola,PV,False,False,7.8758,2024,1310
1,3,18,18050,Cilavegna,PV,False,False,18.0509,2024,5391
1,3,18,18051,Codevilla,PV,False,False,12.9551,2024,925
1,3,18,18052,Confienza,PV,False,False,26.8061,2024,1554
1,3,18,18053,Copiano,PV,False,False,4.34,2024,1768
1,3,18,18054,Corana,PV,False,False,12.8709,2024,749
1,3,18,18057,Corvino San Quirico,PV,False,False,4.3727,2024,936
1,3,18,18058,Costa de' Nobili,PV,False,False,11.8242,2024,353
1,3,18,18059,Cozzo,PV,False,False,17.5863,2024,337
1,3,18,18060,Cura Carpignano,PV,False,False,10.9949,2024,5080
1,3,18,18061,Dorno,PV,False,False,30.5666,2024,4588
1,3,18,18062,Ferrera Erbognone,PV,False,False,19.1708,2024,1090
1,3,18,18063,Filighera,PV,False,False,8.2479,2024,816
1,3,18,18064,Fortunago,PV,False,False,17.8247,2024,368
1,3,18,18065,Frascarolo,PV,False,False,24.1754,2024,1071
1,3,18,18066,Galliavola,PV,False,False,9.2313,2024,164
1,3,18,18067,Gambarana,PV,False,False,11.7762,2024,182
1,3,18,18068,Gambolò,PV,False,False,51.7031,2024,9783
1,3,18,18069,Garlasco,PV,False,False,39.1759,2024,9571
1,3,18,18071,Gerenzago,PV,False,False,5.4113,2024,1459
1,3,18,18072,Giussago,PV,False,False,24.7225,2024,5357
1,3,18,18073,Godiasco Salice Terme,PV,False,False,20.6103,2024,3305
1,3,18,18074,Golferenzo,PV,False,False,4.4207,2024,171
1,3,18,18075,Gravellona Lomellina,PV,False,False,20.3437,2024,2702
1,3,18,18076,Gropello Cairoli,PV,False,False,26.2159,2024,4365
1,3,18,18077,Inverno e Monteleone,PV,False,False,9.6414,2024,1494
1,3,18,18078,Landriano,PV,False,False,15.5871,2024,6586
1,3,18,18079,Langosco,PV,False,False,15.8199,2024,361
1,3,18,18080,Lardirago,PV,False,False,5.3416,2024,1187
1,3,18,18081,Linarolo,PV,False,False,13.166,2024,2769
1,3,18,18082,Lirio,PV,False,False,1.7457,2024,124
1,3,18,18083,Lomello,PV,False,False,22.3587,2024,2005
1,3,18,18084,Lungavilla,PV,False,False,6.8206,2024,2418
1,3,18,18085,Magherno,PV,False,False,5.2531,2024,1783
1,3,18,18086,Marcignago,PV,False,False,10.1758,2024,2429
1,3,18,18087,Marzano,PV,False,False,9.2895,2024,1771
1,3,18,18088,Mede,PV,False,False,32.8941,2024,6097
1,3,18,18089,Menconico,PV,False,False,28.1383,2024,331
1,3,18,18090,Mezzana Bigli,PV,False,False,19.0204,2024,1068
1,3,18,18091,Mezzana Rabattone,PV,False,False,7.0643,2024,455
1,3,18,18092,Mezzanino,PV,False,False,12.5105,2024,1393
1,3,18,18093,Miradolo Terme,PV,False,False,9.5559,2024,3861
1,3,18,18094,Montalto Pavese,PV,False,False,19.065,2024,821
1,3,18,18095,Montebello della Battaglia,PV,False,False,15.7412,2024,1451
1,3,18,18096,Montecalvo Versiggia,PV,False,False,11.4035,2024,477
1,3,18,18097,Montescano,PV,False,False,2.4046,2024,429
1,3,18,18098,Montesegale,PV,False,False,14.9744,2024,244
1,3,18,18099,Monticelli Pavese,PV,False,False,20.1925,2024,644
1,3,18,18100,Montù Beccaria,PV,False,False,15.4934,2024,1621
1,3,18,18101,Mornico Losana,PV,False,False,8.299,2024,592
1,3,18,18102,Mortara,PV,False,False,51.9695,2024,15603
1,3,18,18103,Nicorvo,PV,False,False,8.0763,2024,275
1,3,18,18104,Olevano di Lomellina,PV,False,False,15.381,2024,715
1,3,18,18105,Oliva Gessi,PV,False,False,3.9101,2024,167
1,3,18,18106,Ottobiano,PV,False,False,24.9793,2024,1099
1,3,18,18107,Palestro,PV,False,False,18.8063,2024,1850
1,3,18,18108,Pancarana,PV,False,False,6.1018,2024,316
1,3,18,18109,Parona,PV,False,False,9.3012,2024,1844
1,3,18,18110,Pavia,PV,True,False,63.2096,2024,71610
1,3,18,18111,Pietra de' Giorgi,PV,False,False,11.2008,2024,765
1,3,18,18112,Pieve Albignola,PV,False,False,18.1529,2024,812
1,3,18,18113,Pieve del Cairo,PV,False,False,25.1058,2024,1783
1,3,18,18114,Pieve Porto Morone,PV,False,False,16.3964,2024,2680
1,3,18,18115,Pinarolo Po,PV,False,False,11.3069,2024,1657
1,3,18,18116,Pizzale,PV,False,False,7.0903,2024,685
1,3,18,18117,Ponte Nizza,PV,False,False,22.9573,2024,743
1,3,18,18118,Portalbera,PV,False,False,4.4798,2024,1461
1,3,18,18119,Rea,PV,False,False,2.1597,2024,395
1,3,18,18120,Redavalle,PV,False,False,5.4149,2024,998
1,3,18,18121,Retorbido,PV,False,False,11.6676,2024,1524
1,3,18,18122,Rivanazzano Terme,PV,False,False,28.9155,2024,5110
1,3,18,18123,Robbio,PV,False,False,40.5407,2024,5915
1,3,18,18124,Robecco Pavese,PV,False,False,6.8918,2024,498
1,3,18,18125,Rocca de' Giorgi,PV,False,False,10.4965,2024,45
1,3,18,18126,Rocca Susella,PV,False,False,12.7642,2024,238
1,3,18,18127,Rognano,PV,False,False,9.3646,2024,706
1,3,18,18128,Romagnese,PV,False,False,29.7174,2024,543
1,3,18,18129,Roncaro,PV,False,False,5.051,2024,1568
1,3,18,18130,Rosasco,PV,False,False,19.5524,2024,553
1,3,18,18131,Rovescala,PV,False,False,8.4128,2024,816
1,3,18,18133,San Cipriano Po,PV,False,False,8.5044,2024,443
1,3,18,18134,San Damiano al Colle,PV,False,False,6.4309,2024,612
1,3,18,18135,San Genesio ed Uniti,PV,False,False,9.2686,2024,4005
1,3,18,18136,San Giorgio di Lomellina,PV,False,False,25.4522,2024,973
1,3,18,18137,San Martino Siccomario,PV,False,False,14.2907,2024,6593
1,3,18,18138,Sannazzaro de' Burgondi,PV,False,False,23.3323,2024,5143
1,3,18,18139,Santa Cristina e Bissone,PV,False,False,22.4208,2024,1808
1,3,18,18140,Santa Giuletta,PV,False,False,11.5911,2024,1570
1,3,18,18141,Sant'Alessio con Vialone,PV,False,False,6.5572,2024,1049
1,3,18,18142,Santa Margherita di Staffora,PV,False,False,36.901,2024,426
1,3,18,18143,Santa Maria della Versa,PV,False,False,18.4738,2024,2279
1,3,18,18144,Sant'Angelo Lomellina,PV,False,False,10.4973,2024,798
1,3,18,18145,San Zenone al Po,PV,False,False,6.8928,2024,575
1,3,18,18146,Sartirana Lomellina,PV,False,False,29.542,2024,1510
1,3,18,18147,Scaldasole,PV,False,False,11.574,2024,873
1,3,18,18148,Semiana,PV,False,False,9.7208,2024,189
1,3,18,18149,Silvano Pietra,PV,False,False,13.6713,2024,625
1,3,18,18150,Siziano,PV,False,False,11.7879,2024,6810
1,3,18,18151,Sommo,PV,False,False,14.8725,2024,1136
1,3,18,18152,Spessa,PV,False,False,12.2314,2024,560
1,3,18,18153,Stradella,PV,False,False,18.835,2024,11608
1,3,18,18154,Suardi,PV,False,False,9.848,2024,576
1,3,18,18155,Torrazza Coste,PV,False,False,16.2281,2024,1601
1,3,18,18156,Torre Beretti e Castellaro,PV,False,False,17.6598,2024,494
1,3,18,18157,Torre d'Arese,PV,False,False,4.4933,2024,948
1,3,18,18158,Torre de' Negri,PV,False,False,4.0091,2024,336
1,3,18,18159,Torre d'Isola,PV,False,False,16.4628,2024,2484
1,3,18,18160,Torrevecchia Pia,PV,False,False,16.5018,2024,3550
1,3,18,18161,Torricella Verzate,PV,False,False,3.6271,2024,799
1,3,18,18162,Travacò Siccomario,PV,False,False,17.0775,2024,4448
1,3,18,18163,Trivolzio,PV,False,False,3.8312,2024,2441
1,3,18,18164,Tromello,PV,False,False,35.4982,2024,3714
1,3,18,18165,Trovo,PV,False,False,8.1549,2024,1004
1,3,18,18166,Val di Nizza,PV,False,False,29.6827,2024,575
1,3,18,18167,Valeggio,PV,False,False,9.8539,2024,195
1,3,18,18168,Valle Lomellina,PV,False,False,27.2356,2024,2183
1,3,18,18169,Valle Salimbene,PV,False,False,7.1863,2024,1452
1,3,18,18171,Varzi,PV,False,False,57.6149,2024,3059
1,3,18,18172,Velezzo Lomellina,PV,False,False,8.1722,2024,85
1,3,18,18173,Vellezzo Bellini,PV,False,False,8.1961,2024,3517
1,3,18,18174,Verretto,PV,False,False,2.7086,2024,372
1,3,18,18175,Verrua Po,PV,False,False,11.4403,2024,1189
1,3,18,18176,Vidigulfo,PV,False,False,16.1425,2024,6789
1,3,18,18177,Vigevano,PV,False,False,81.3639,2024,62771
1,3,18,18178,Villa Biscossi,PV,False,False,4.8781,2024,62
1,3,18,18179,Villanova d'Ardenghi,PV,False,False,6.6086,2024,754
1,3,18,18180,Villanterio,PV,False,False,14.7675,2024,3363
1,3,18,18181,Vistarino,PV,False,False,9.4894,2024,1581
1,3,18,18182,Voghera,PV,False,False,63.4413,2024,39515
1,3,18,18183,Volpara,PV,False,False,3.7731,2024,124
1,3,18,18184,Zavattarello,PV,False,False,28.4013,2024,884
1,3,18,18185,Zeccone,PV,False,False,5.5292,2024,1686
1,3,18,18186,Zeme,PV,False,False,24.5828,2024,972
1,3,18,18187,Zenevredo,PV,False,False,5.4037,2024,493
1,3,18,18188,Zerbo,PV,False,False,6.3614,2024,385
1,3,18,18189,Zerbolò,PV,False,False,37.1914,2024,1667
1,3,18,18190,Zinasco,PV,False,False,29.7365,2024,3159
1,3,18,18191,Cornale e Bastida,PV,False,False,3.8217,2024,796
1,3,18,18192,Corteolona e Genzone,PV,False,False,14.0865,2024,2569
1,3,18,18193,Colli Verdi,PV,False,False,41.2468,2024,997
1,3,19,19001,Acquanegra Cremonese,CR,False,False,9.216,2024,1186
1,3,19,19002,Agnadello,CR,False,False,12.0775,2024,3931
1,3,19,19003,Annicco,CR,False,False,19.1983,2024,1994
1,3,19,19004,Azzanello,CR,False,False,11.121,2024,623
1,3,19,19005,Bagnolo Cremasco,CR,False,False,10.3878,2024,5038
1,3,19,19006,Bonemerse,CR,False,False,5.9007,2024,1444
1,3,19,19007,Bordolano,CR,False,False,8.1424,2024,598
1,3,19,19009,Calvatone,CR,False,False,13.6995,2024,1149
1,3,19,19010,Camisano,CR,False,False,10.9506,2024,1250
1,3,19,19011,Campagnola Cremasca,CR,False,False,4.6407,2024,659
1,3,19,19012,Capergnanica,CR,False,False,6.8362,2024,2130
1,3,19,19013,Cappella Cantone,CR,False,False,13.1471,2024,546
1,3,19,19014,Cappella de' Picenardi,CR,False,False,14.1977,2024,425
1,3,19,19015,Capralba,CR,False,False,13.4543,2024,2279
1,3,19,19016,Casalbuttano ed Uniti,CR,False,False,22.875,2024,3774
1,3,19,19017,Casale Cremasco-Vidolasco,CR,False,False,9.1934,2024,1817
1,3,19,19018,Casaletto Ceredano,CR,False,False,6.518,2024,1154
1,3,19,19019,Casaletto di Sopra,CR,False,False,8.657,2024,536
1,3,19,19020,Casaletto Vaprio,CR,False,False,5.4019,2024,1757
1,3,19,19021,Casalmaggiore,CR,False,False,64.5302,2024,15095
1,3,19,19022,Casalmorano,CR,False,False,12.2823,2024,1688
1,3,19,19023,Casteldidone,CR,False,False,10.7894,2024,539
1,3,19,19024,Castel Gabbiano,CR,False,False,5.7877,2024,498
1,3,19,19025,Castelleone,CR,False,False,45.0773,2024,9345
1,3,19,19026,Castelverde,CR,False,False,30.8908,2024,5677
1,3,19,19027,Castelvisconti,CR,False,False,9.7572,2024,315
1,3,19,19028,Cella Dati,CR,False,False,18.9178,2024,490
1,3,19,19029,Chieve,CR,False,False,6.1934,2024,2300
1,3,19,19030,Cicognolo,CR,False,False,6.9628,2024,956
1,3,19,19031,Cingia de' Botti,CR,False,False,14.3599,2024,1133
1,3,19,19032,Corte de' Cortesi con Cignone,CR,False,False,12.8527,2024,1061
1,3,19,19033,Corte de' Frati,CR,False,False,20.1755,2024,1309
1,3,19,19034,Credera Rubbiano,CR,False,False,14.1284,2024,1514
1,3,19,19035,Crema,CR,False,False,34.51,2024,34012
1,3,19,19036,Cremona,CR,True,False,70.4899,2024,70922
1,3,19,19037,Cremosano,CR,False,False,5.7578,2024,1728
1,3,19,19038,Crotta d'Adda,CR,False,False,12.9377,2024,610
1,3,19,19039,Cumignano sul Naviglio,CR,False,False,6.774,2024,399
1,3,19,19040,Derovere,CR,False,False,9.9906,2024,279
1,3,19,19041,Dovera,CR,False,False,20.5924,2024,3729
1,3,19,19043,Fiesco,CR,False,False,8.1938,2024,1213
1,3,19,19044,Formigara,CR,False,False,12.6429,2024,1000
1,3,19,19045,Gabbioneta-Binanuova,CR,False,False,15.7074,2024,851
1,3,19,19046,Gadesco-Pieve Delmona,CR,False,False,17.1013,2024,1882
1,3,19,19047,Genivolta,CR,False,False,18.5732,2024,1120
1,3,19,19048,Gerre de' Caprioli,CR,False,False,7.7203,2024,1337
1,3,19,19049,Gombito,CR,False,False,9.2763,2024,619
1,3,19,19050,Grontardo,CR,False,False,12.2582,2024,1485
1,3,19,19051,Grumello Cremonese ed Uniti,CR,False,False,22.2896,2024,1701
1,3,19,19052,Gussola,CR,False,False,25.2261,2024,2662
1,3,19,19053,Isola Dovarese,CR,False,False,9.4655,2024,1066
1,3,19,19054,Izano,CR,False,False,6.1916,2024,1951
1,3,19,19055,Madignano,CR,False,False,10.7617,2024,2772
1,3,19,19056,Malagnino,CR,False,False,10.8226,2024,1711
1,3,19,19057,Martignana di Po,CR,False,False,14.9199,2024,2053
1,3,19,19058,Monte Cremasco,CR,False,False,2.3428,2024,2241
1,3,19,19059,Montodine,CR,False,False,11.3942,2024,2419
1,3,19,19060,Moscazzano,CR,False,False,8.1531,2024,700
1,3,19,19061,Motta Baluffi,CR,False,False,16.4676,2024,787
1,3,19,19062,Offanengo,CR,False,False,12.5835,2024,5922
1,3,19,19063,Olmeneta,CR,False,False,9.1537,2024,920
1,3,19,19064,Ostiano,CR,False,False,19.4887,2024,2777
1,3,19,19065,Paderno Ponchielli,CR,False,False,23.9619,2024,1276
1,3,19,19066,Palazzo Pignano,CR,False,False,8.8208,2024,3808
1,3,19,19067,Pandino,CR,False,False,22.2953,2024,8894
1,3,19,19068,Persico Dosimo,CR,False,False,20.637,2024,3229
1,3,19,19069,Pescarolo ed Uniti,CR,False,False,16.5434,2024,1537
1,3,19,19070,Pessina Cremonese,CR,False,False,22.0167,2024,567
1,3,19,19072,Pianengo,CR,False,False,5.7631,2024,2546
1,3,19,19073,Pieranica,CR,False,False,2.7288,2024,1102
1,3,19,19074,Pieve d'Olmi,CR,False,False,19.4372,2024,1233
1,3,19,19075,Pieve San Giacomo,CR,False,False,14.85,2024,1589
1,3,19,19076,Pizzighettone,CR,False,False,32.061,2024,6209
1,3,19,19077,Pozzaglio ed Uniti,CR,False,False,20.5737,2024,1414
1,3,19,19078,Quintano,CR,False,False,2.8622,2024,933
1,3,19,19079,Ricengo,CR,False,False,12.5485,2024,1740
1,3,19,19080,Ripalta Arpina,CR,False,False,6.9564,2024,1075
1,3,19,19081,Ripalta Cremasca,CR,False,False,11.7793,2024,3472
1,3,19,19082,Ripalta Guerina,CR,False,False,2.9739,2024,537
1,3,19,19083,Rivarolo del Re ed Uniti,CR,False,False,27.3332,2024,1844
1,3,19,19084,Rivolta d'Adda,CR,False,False,30.4013,2024,8294
1,3,19,19085,Robecco d'Oglio,CR,False,False,17.9942,2024,2248
1,3,19,19086,Romanengo,CR,False,False,15.047,2024,3227
1,3,19,19087,Salvirola,CR,False,False,7.3647,2024,1154
1,3,19,19088,San Bassano,CR,False,False,13.9264,2024,2051
1,3,19,19089,San Daniele Po,CR,False,False,22.6817,2024,1271
1,3,19,19090,San Giovanni in Croce,CR,False,False,16.2144,2024,1905
1,3,19,19091,San Martino del Lago,CR,False,False,10.3799,2024,373
1,3,19,19092,Scandolara Ravara,CR,False,False,17.0761,2024,1284
1,3,19,19093,Scandolara Ripa d'Oglio,CR,False,False,5.7202,2024,513
1,3,19,19094,Sergnano,CR,False,False,12.3093,2024,3449
1,3,19,19095,Sesto ed Uniti,CR,False,False,26.4938,2024,3257
1,3,19,19096,Solarolo Rainerio,CR,False,False,11.4254,2024,915
1,3,19,19097,Soncino,CR,False,False,45.3202,2024,7540
1,3,19,19098,Soresina,CR,False,False,28.5681,2024,9200
1,3,19,19099,Sospiro,CR,False,False,18.9595,2024,3004
1,3,19,19100,Spinadesco,CR,False,False,17.2121,2024,1453
1,3,19,19101,Spineda,CR,False,False,10.1073,2024,598
1,3,19,19102,Spino d'Adda,CR,False,False,20.0195,2024,7009
1,3,19,19103,Stagno Lombardo,CR,False,False,40.1949,2024,1407
1,3,19,19104,Ticengo,CR,False,False,7.9819,2024,452
1,3,19,19105,Torlino Vimercati,CR,False,False,5.7692,2024,464
1,3,19,19106,Tornata,CR,False,False,10.1654,2024,413
1,3,19,19107,Torre de' Picenardi,CR,False,False,34.2287,2024,2184
1,3,19,19108,Torricella del Pizzo,CR,False,False,23.2227,2024,588
1,3,19,19109,Trescore Cremasco,CR,False,False,5.9179,2024,2897
1,3,19,19110,Trigolo,CR,False,False,16.061,2024,1640
1,3,19,19111,Vaiano Cremasco,CR,False,False,6.1516,2024,3564
1,3,19,19112,Vailate,CR,False,False,9.6926,2024,4669
1,3,19,19113,Vescovato,CR,False,False,17.4366,2024,3977
1,3,19,19114,Volongo,CR,False,False,8.1205,2024,459
1,3,19,19115,Voltido,CR,False,False,12.2425,2024,329
1,3,19,19116,Piadena Drizzona,CR,False,False,31.6906,2024,4052
1,3,20,20001,Acquanegra sul Chiese,MN,False,False,28.0145,2024,2719
1,3,20,20002,Asola,MN,False,False,73.4815,2024,9804
1,3,20,20003,Bagnolo San Vito,MN,False,False,49.203,2024,5905
1,3,20,20007,Bozzolo,MN,False,False,18.8219,2024,4062
1,3,20,20008,Canneto sull'Oglio,MN,False,False,25.8747,2024,4370
1,3,20,20010,Casalmoro,MN,False,False,13.6957,2024,2215
1,3,20,20011,Casaloldo,MN,False,False,16.8495,2024,2612
1,3,20,20012,Casalromano,MN,False,False,12.0225,2024,1503
1,3,20,20013,Castelbelforte,MN,False,False,22.342,2024,3350
1,3,20,20014,Castel d'Ario,MN,False,False,22.5692,2024,4634
1,3,20,20015,Castel Goffredo,MN,False,False,42.4042,2024,12742
1,3,20,20016,Castellucchio,MN,False,False,46.3394,2024,5126
1,3,20,20017,Castiglione delle Stiviere,MN,False,False,42.0226,2024,23864
1,3,20,20018,Cavriana,MN,False,False,36.874,2024,3713
1,3,20,20019,Ceresara,MN,False,False,37.6112,2024,2498
1,3,20,20020,Commessaggio,MN,False,False,11.6487,2024,1038
1,3,20,20021,Curtatone,MN,False,False,67.4705,2024,14739
1,3,20,20022,Dosolo,MN,False,False,25.5407,2024,3241
1,3,20,20024,Gazoldo degli Ippoliti,MN,False,False,12.9992,2024,3017
1,3,20,20025,Gazzuolo,MN,False,False,22.487,2024,2047
1,3,20,20026,Goito,MN,False,False,78.8766,2024,10102
1,3,20,20027,Gonzaga,MN,False,False,49.8827,2024,8645
1,3,20,20028,Guidizzolo,MN,False,False,22.4138,2024,6033
1,3,20,20029,Magnacavallo,MN,False,False,28.2002,2024,1384
1,3,20,20030,Mantova,MN,True,False,63.8077,2024,49607
1,3,20,20031,Marcaria,MN,False,False,89.789,2024,6382
1,3,20,20032,Mariana Mantovana,MN,False,False,8.9126,2024,817
1,3,20,20033,Marmirolo,MN,False,False,42.033,2024,7667
1,3,20,20034,Medole,MN,False,False,25.7287,2024,4222
1,3,20,20035,Moglia,MN,False,False,31.8487,2024,5357
1,3,20,20036,Monzambano,MN,False,False,30.0189,2024,4814
1,3,20,20037,Motteggiana,MN,False,False,24.7894,2024,2401
1,3,20,20038,Ostiglia,MN,False,False,39.8313,2024,6739
1,3,20,20039,Pegognaga,MN,False,False,46.5686,2024,6934
1,3,20,20041,Piubega,MN,False,False,16.6013,2024,1734
1,3,20,20042,Poggio Rusco,MN,False,False,42.2865,2024,6535
