Codice Comune,DATA_TYPE,RESULT,Anno,OBS_VALUE
92029,KILLINJ,F,2002,2
92029,KILLINJ,F,2001,3
92029,KILLINJ,M,2005,0
92029,KILLINJ,M,2004,0
92029,KILLINJ,M,2003,1
92029,KILLINJ,M,2002,0
92029,KILLINJ,M,2001,1
92029,ROADACC,9,2005,1
92029,ROADACC,9,2004,0
92029,ROADACC,9,2003,1
92029,ROADACC,9,2002,1
92029,ROADACC,9,2001,1
92030,KILLINJ,F,2016,0
92030,KILLINJ,F,2015,0
92030,KILLINJ,F,2014,0
92030,KILLINJ,F,2013,2
92030,KILLINJ,F,2012,0
92030,KILLINJ,M,2016,1
92030,KILLINJ,M,2015,0
92030,KILLINJ,M,2014,0
92030,KILLINJ,M,2013,0
92030,KILLINJ,M,2012,0
92030,ROADACC,9,2016,1
92030,ROADACC,9,2015,0
92030,ROADACC,9,2014,0
92030,ROADACC,9,2013,1
92030,ROADACC,9,2012,0
92031,KILLINJ,F,2016,4
92031,KILLINJ,F,2015,10
92031,KILLINJ,F,2014,8
92031,KILLINJ,F,2013,9
92031,KILLINJ,F,2012,2
92031,KILLINJ,M,2016,1
92031,KILLINJ,M,2015,0
92031,KILLINJ,M,2014,0
92031,KILLINJ,M,2013,0
92031,KILLINJ,M,2012,0
92031,ROADACC,9,2016,3
92031,ROADACC,9,2015,5
92031,ROADACC,9,2014,4
92031,ROADACC,9,2013,4
92031,ROADACC,9,2012,1
92032,KILLINJ,F,2005,2
92032,KILLINJ,F,2004,2
92032,KILLINJ,F,2003,0
92032,KILLINJ,F,2002,4
92032,KILLINJ,F,2001,2
92032,KILLINJ,M,2005,1
92032,KILLINJ,M,2004,1
92032,KILLINJ,M,2003,2
92032,KILLINJ,M,2002,2
92032,KILLINJ,M,2001,0
92032,ROADACC,9,2005,2
92032,ROADACC,9,2004,2
92032,ROADACC,9,2003,2
92032,ROADACC,9,2002,5
92032,ROADACC,9,2001,1
92033,KILLINJ,F,2005,133
92033,KILLINJ,F,2004,37
92033,KILLINJ,F,2003,102
92033,KILLINJ,F,2002,108
92033,KILLINJ,F,2001,114
92033,KILLINJ,M,2005,5
92033,KILLINJ,M,2004,5
92033,KILLINJ,M,2003,3
92033,KILLINJ,M,2002,1
92033,KILLINJ,M,2001,4
92033,ROADACC,9,2005,82
92033,ROADACC,9,2004,26
92033,ROADACC,9,2003,67
92033,ROADACC,9,2002,70
92033,ROADACC,9,2001,70
92034,KILLINJ,F,2005,1
92034,KILLINJ,F,2004,0
92034,KILLINJ,F,2003,0
92034,KILLINJ,F,2002,2
92034,KILLINJ,F,2001,2
92034,KILLINJ,M,2005,0
92034,KILLINJ,M,2004,0
92034,KILLINJ,M,2003,0
92034,KILLINJ,M,2002,0
92034,KILLINJ,M,2001,0
92034,ROADACC,9,2005,1
92034,ROADACC,9,2004,0
92034,ROADACC,9,2003,0
92034,ROADACC,9,2002,1
92034,ROADACC,9,2001,1
92035,KILLINJ,F,2005,0
92035,KILLINJ,F,2004,0
92035,KILLINJ,F,2003,1
92035,KILLINJ,F,2002,9
92035,KILLINJ,F,2001,3
92035,KILLINJ,M,2005,0
92035,KILLINJ,M,2004,0
92035,KILLINJ,M,2003,0
92035,KILLINJ,M,2002,0
92035,KILLINJ,M,2001,0
92035,ROADACC,9,2005,0
92035,ROADACC,9,2004,0
92035,ROADACC,9,2003,1
92035,ROADACC,9,2002,6
92035,ROADACC,9,2001,2
92036,KILLINJ,F,2016,3
92036,KILLINJ,F,2015,0
92036,KILLINJ,F,2014,2
92036,KILLINJ,F,2013,0
92036,KILLINJ,F,2012,1
92036,KILLINJ,M,2016,0
92036,KILLINJ,M,2015,0
92036,KILLINJ,M,2014,0
92036,KILLINJ,M,2013,0
92036,KILLINJ,M,2012,1
92036,ROADACC,9,2016,1
92036,ROADACC,9,2015,0
92036,ROADACC,9,2014,1
92036,ROADACC,9,2013,0
92036,ROADACC,9,2012,2
92037,KILLINJ,F,2024,13
92037,KILLINJ,F,2023,24
92037,KILLINJ,F,2022,26
92037,KILLINJ,F,2021,12
92037,KILLINJ,F,2020,14
92037,KILLINJ,M,2024,2
92037,KILLINJ,M,2023,0
92037,KILLINJ,M,2022,1
92037,KILLINJ,M,2021,0
92037,KILLINJ,M,2020,0
92037,ROADACC,9,2024,10
92037,ROADACC,9,2023,14
92037,ROADACC,9,2022,14
92037,ROADACC,9,2021,9
92037,ROADACC,9,2020,5
92038,KILLINJ,F,2016,16
92038,KILLINJ,F,2015,28
92038,KILLINJ,F,2014,31
92038,KILLINJ,F,2013,7
92038,KILLINJ,F,2012,11
92038,KILLINJ,M,2016,1
92038,KILLINJ,M,2015,0
92038,KILLINJ,M,2014,1
92038,KILLINJ,M,2013,1
92038,KILLINJ,M,2012,1
92038,ROADACC,9,2016,12
92038,ROADACC,9,2015,16
92038,ROADACC,9,2014,18
92038,ROADACC,9,2013,7
92038,ROADACC,9,2012,8
92039,KILLINJ,F,2016,2
92039,KILLINJ,F,2015,11
92039,KILLINJ,F,2014,9
92039,KILLINJ,F,2013,5
92039,KILLINJ,F,2012,17
92039,KILLINJ,M,2016,0
92039,KILLINJ,M,2015,0
92039,KILLINJ,M,2014,0
92039,KILLINJ,M,2013,0
92039,KILLINJ,M,2012,0
92039,ROADACC,9,2016,2
92039,ROADACC,9,2015,5
92039,ROADACC,9,2014,5
92039,ROADACC,9,2013,4
92039,ROADACC,9,2012,8
92040,KILLINJ,F,2005,2
92040,KILLINJ,F,2004,1
92040,KILLINJ,F,2003,2
92040,KILLINJ,F,2002,1
92040,KILLINJ,F,2001,1
92040,KILLINJ,M,2005,3
92040,KILLINJ,M,2004,0
92040,KILLINJ,M,2003,0
92040,KILLINJ,M,2002,0
92040,KILLINJ,M,2001,0
92040,ROADACC,9,2005,2
92040,ROADACC,9,2004,1
92040,ROADACC,9,2003,1
92040,ROADACC,9,2002,1
92040,ROADACC,9,2001,1
92041,KILLINJ,F,2005,3
92041,KILLINJ,F,2004,5
92041,KILLINJ,F,2003,5
92041,KILLINJ,F,2002,9
92041,KILLINJ,F,2001,16
92041,KILLINJ,M,2005,0
92041,KILLINJ,M,2004,1
92041,KILLINJ,M,2003,0
92041,KILLINJ,M,2002,0
92041,KILLINJ,M,2001,1
92041,ROADACC,9,2005,1
92041,ROADACC,9,2004,4
92041,ROADACC,9,2003,3
92041,ROADACC,9,2002,5
92041,ROADACC,9,2001,8
92042,KILLINJ,F,2016,26
92042,KILLINJ,F,2015,11
92042,KILLINJ,F,2014,4
92042,KILLINJ,F,2013,14
92042,KILLINJ,F,2012,11
92042,KILLINJ,M,2016,0
92042,KILLINJ,M,2015,0
92042,KILLINJ,M,2014,0
92042,KILLINJ,M,2013,0
92042,KILLINJ,M,2012,1
92042,ROADACC,9,2016,13
92042,ROADACC,9,2015,7
92042,ROADACC,9,2014,3
92042,ROADACC,9,2013,9
92042,ROADACC,9,2012,3
92043,KILLINJ,F,2005,0
92043,KILLINJ,F,2004,0
92043,KILLINJ,F,2003,3
92043,KILLINJ,F,2002,1
92043,KILLINJ,F,2001,2
92043,KILLINJ,M,2005,0
92043,KILLINJ,M,2004,0
92043,KILLINJ,M,2003,0
92043,KILLINJ,M,2002,0
92043,KILLINJ,M,2001,0
92043,ROADACC,9,2005,0
92043,ROADACC,9,2004,0
92043,ROADACC,9,2003,2
92043,ROADACC,9,2002,1
92043,ROADACC,9,2001,1
92044,KILLINJ,F,2016,3
92044,KILLINJ,F,2015,1
92044,KILLINJ,F,2014,1
92044,KILLINJ,F,2013,3
92044,KILLINJ,F,2012,1
92044,KILLINJ,M,2016,0
92044,KILLINJ,M,2015,0
92044,KILLINJ,M,2014,0
92044,KILLINJ,M,2013,0
92044,KILLINJ,M,2012,0
92044,ROADACC,9,2016,2
92044,ROADACC,9,2015,1
92044,ROADACC,9,2014,1
92044,ROADACC,9,2013,2
92044,ROADACC,9,2012,1
92045,KILLINJ,F,2005,1
92045,KILLINJ,F,2004,0
92045,KILLINJ,F,2003,0
92045,KILLINJ,F,2002,0
92045,KILLINJ,F,2001,0
92045,KILLINJ,M,2005,0
92045,KILLINJ,M,2004,0
92045,KILLINJ,M,2003,0
92045,KILLINJ,M,2002,1
92045,KILLINJ,M,2001,0
92045,ROADACC,9,2005,1
92045,ROADACC,9,2004,0
92045,ROADACC,9,2003,0
92045,ROADACC,9,2002,1
92045,ROADACC,9,2001,0
92046,KILLINJ,F,2005,0
92046,KILLINJ,F,2004,0
92046,KILLINJ,F,2003,3
92046,KILLINJ,F,2002,2
92046,KILLINJ,F,2001,0
92046,KILLINJ,M,2005,0
92046,KILLINJ,M,2004,0
92046,KILLINJ,M,2003,0
92046,KILLINJ,M,2002,0
92046,KILLINJ,M,2001,1
92046,ROADACC,9,2005,0
92046,ROADACC,9,2004,0
92046,ROADACC,9,2003,3
92046,ROADACC,9,2002,1
92046,ROADACC,9,2001,1
92047,KILLINJ,F,2005,0
92047,KILLINJ,F,2004,0
92047,KILLINJ,F,2003,0
92047,KILLINJ,F,2002,1
92047,KILLINJ,F,2001,2
92047,KILLINJ,M,2005,0
92047,KILLINJ,M,2004,1
92047,KILLINJ,M,2003,0
92047,KILLINJ,M,2002,0
92047,KILLINJ,M,2001,0
92047,ROADACC,9,2005,0
92047,ROADACC,9,2004,1
92047,ROADACC,9,2003,0
92047,ROADACC,9,2002,1
92047,ROADACC,9,2001,1
92048,KILLINJ,F,2016,1
92048,KILLINJ,F,2015,0
92048,KILLINJ,F,2014,3
92048,KILLINJ,F,2013,1
92048,KILLINJ,F,2012,1
92048,KILLINJ,M,2016,0
92048,KILLINJ,M,2015,0
92048,KILLINJ,M,2014,0
92048,KILLINJ,M,2013,0
92048,KILLINJ,M,2012,0
92048,ROADACC,9,2016,1
92048,ROADACC,9,2015,0
92048,ROADACC,9,2014,2
92048,ROADACC,9,2013,1
92048,ROADACC,9,2012,1
92049,KILLINJ,F,2005,1
92049,KILLINJ,F,2004,3
92049,KILLINJ,F,2003,1
92049,KILLINJ,F,2002,1
92049,KILLINJ,F,2001,12
92049,KILLINJ,M,2005,0
92049,KILLINJ,M,2004,0
92049,KILLINJ,M,2003,0
92049,KILLINJ,M,2002,0
92049,KILLINJ,M,2001,0
92049,ROADACC,9,2005,1
92049,ROADACC,9,2004,2
92049,ROADACC,9,2003,1
92049,ROADACC,9,2002,1
92049,ROADACC,9,2001,8
92050,KILLINJ,F,2024,8
92050,KILLINJ,F,2023,10
92050,KILLINJ,F,2022,6
92050,KILLINJ,F,2021,11
92050,KILLINJ,F,2020,5
92050,KILLINJ,M,2024,1
92050,KILLINJ,M,2023,1
92050,KILLINJ,M,2022,0
92050,KILLINJ,M,2021,0
92050,KILLINJ,M,2020,0
92050,ROADACC,9,2024,8
92050,ROADACC,9,2023,8
92050,ROADACC,9,2022,4
92050,ROADACC,9,2021,7
92050,ROADACC,9,2020,3
92051,KILLINJ,F,2024,207
92051,KILLINJ,F,2023,136
92051,KILLINJ,F,2022,158
92051,KILLINJ,F,2021,185
92051,KILLINJ,F,2020,127
92051,KILLINJ,M,2024,1
92051,KILLINJ,M,2023,7
92051,KILLINJ,M,2022,4
92051,KILLINJ,M,2021,5
92051,KILLINJ,M,2020,0
92051,ROADACC,9,2024,169
92051,ROADACC,9,2023,122
92051,ROADACC,9,2022,122
92051,ROADACC,9,2021,148
92051,ROADACC,9,2020,99
92052,KILLINJ,F,2005,2
92052,KILLINJ,F,2004,8
92052,KILLINJ,F,2003,7
92052,KILLINJ,F,2002,19
92052,KILLINJ,F,2001,13
92052,KILLINJ,M,2005,0
92052,KILLINJ,M,2004,0
92052,KILLINJ,M,2003,3
92052,KILLINJ,M,2002,0
92052,KILLINJ,M,2001,2
92052,ROADACC,9,2005,1
92052,ROADACC,9,2004,4
92052,ROADACC,9,2003,4
92052,ROADACC,9,2002,11
92052,ROADACC,9,2001,7
92053,KILLINJ,F,2016,5
92053,KILLINJ,F,2015,1
92053,KILLINJ,F,2014,1
92053,KILLINJ,F,2013,2
92053,KILLINJ,F,2012,3
92053,KILLINJ,M,2016,0
92053,KILLINJ,M,2015,0
92053,KILLINJ,M,2014,0
92053,KILLINJ,M,2013,0
92053,KILLINJ,M,2012,1
92053,ROADACC,9,2016,1
92053,ROADACC,9,2015,1
92053,ROADACC,9,2014,1
92053,ROADACC,9,2013,1
92053,ROADACC,9,2012,3
92054,KILLINJ,F,2016,4
92054,KILLINJ,F,2015,3
92054,KILLINJ,F,2014,7
92054,KILLINJ,F,2013,0
92054,KILLINJ,F,2012,3
92054,KILLINJ,M,2016,0
92054,KILLINJ,M,2015,0
92054,KILLINJ,M,2014,1
92054,KILLINJ,M,2013,0
92054,KILLINJ,M,2012,0
92054,ROADACC,9,2016,2
92054,ROADACC,9,2015,1
92054,ROADACC,9,2014,3
92054,ROADACC,9,2013,0
92054,ROADACC,9,2012,2
92055,KILLINJ,F,2005,0
92055,KILLINJ,F,2004,0
92055,KILLINJ,F,2003,7
92055,KILLINJ,F,2002,3
92055,KILLINJ,F,2001,7
92055,KILLINJ,M,2005,0
92055,KILLINJ,M,2004,2
92055,KILLINJ,M,2003,0
92055,KILLINJ,M,2002,0
92055,KILLINJ,M,2001,4
92055,ROADACC,9,2005,0
92055,ROADACC,9,2004,2
92055,ROADACC,9,2003,2
92055,ROADACC,9,2002,2
92055,ROADACC,9,2001,5
92056,KILLINJ,F,2005,0
92056,KILLINJ,F,2004,9
92056,KILLINJ,F,2003,5
92056,KILLINJ,F,2002,8
92056,KILLINJ,F,2001,7
92056,KILLINJ,M,2005,1
92056,KILLINJ,M,2004,0
92056,KILLINJ,M,2003,0
92056,KILLINJ,M,2002,0
92056,KILLINJ,M,2001,2
92056,ROADACC,9,2005,1
92056,ROADACC,9,2004,4
92056,ROADACC,9,2003,2
92056,ROADACC,9,2002,5
92056,ROADACC,9,2001,5
92057,KILLINJ,F,2005,9
92057,KILLINJ,F,2004,20
92057,KILLINJ,F,2003,18
92057,KILLINJ,F,2002,19
92057,KILLINJ,F,2001,20
92057,KILLINJ,M,2005,1
92057,KILLINJ,M,2004,0
92057,KILLINJ,M,2003,2
92057,KILLINJ,M,2002,3
92057,KILLINJ,M,2001,0
92057,ROADACC,9,2005,5
92057,ROADACC,9,2004,10
92057,ROADACC,9,2003,10
92057,ROADACC,9,2002,9
92057,ROADACC,9,2001,8
92058,KILLINJ,F,2016,0
92058,KILLINJ,F,2015,0
92058,KILLINJ,F,2014,3
92058,KILLINJ,F,2013,0
92058,KILLINJ,F,2012,0
92058,KILLINJ,M,2016,0
92058,KILLINJ,M,2015,0
92058,KILLINJ,M,2014,0
92058,KILLINJ,M,2013,0
92058,KILLINJ,M,2012,0
92058,ROADACC,9,2016,0
92058,ROADACC,9,2015,0
92058,ROADACC,9,2014,1
92058,ROADACC,9,2013,0
92058,ROADACC,9,2012,0
92059,KILLINJ,F,2016,44
92059,KILLINJ,F,2015,34
92059,KILLINJ,F,2014,25
92059,KILLINJ,F,2013,26
92059,KILLINJ,F,2012,9
92059,KILLINJ,M,2016,2
92059,KILLINJ,M,2015,1
92059,KILLINJ,M,2014,0
92059,KILLINJ,M,2013,1
92059,KILLINJ,M,2012,2
92059,ROADACC,9,2016,24
92059,ROADACC,9,2015,16
92059,ROADACC,9,2014,15
92059,ROADACC,9,2013,13
92059,ROADACC,9,2012,7
92060,KILLINJ,F,2005,0
92060,KILLINJ,F,2004,0
92060,KILLINJ,F,2003,3
92060,KILLINJ,F,2002,6
92060,KILLINJ,F,2001,6
92060,KILLINJ,M,2005,0
92060,KILLINJ,M,2004,2
92060,KILLINJ,M,2003,1
92060,KILLINJ,M,2002,1
92060,KILLINJ,M,2001,1
92060,ROADACC,9,2005,0
92060,ROADACC,9,2004,2
92060,ROADACC,9,2003,4
92060,ROADACC,9,2002,3
92060,ROADACC,9,2001,3
92061,KILLINJ,F,2016,6
92061,KILLINJ,F,2015,1
92061,KILLINJ,F,2014,1
92061,KILLINJ,F,2013,1
92061,KILLINJ,F,2012,0
92061,KILLINJ,M,2016,0
92061,KILLINJ,M,2015,1
92061,KILLINJ,M,2014,0
92061,KILLINJ,M,2013,0
92061,KILLINJ,M,2012,0
92061,ROADACC,9,2016,2
92061,ROADACC,9,2015,1
92061,ROADACC,9,2014,1
92061,ROADACC,9,2013,1
92061,ROADACC,9,2012,0
92062,KILLINJ,F,2005,0
92062,KILLINJ,F,2004,0
92062,KILLINJ,F,2003,0
92062,KILLINJ,F,2002,0
92062,KILLINJ,F,2001,0
92062,KILLINJ,M,2005,0
92062,KILLINJ,M,2004,0
92062,KILLINJ,M,2003,0
92062,KILLINJ,M,2002,0
92062,KILLINJ,M,2001,0
92062,ROADACC,9,2005,0
92062,ROADACC,9,2004,0
92062,ROADACC,9,2003,0
92062,ROADACC,9,2002,0
92062,ROADACC,9,2001,0
92063,KILLINJ,F,2005,12
92063,KILLINJ,F,2004,24
92063,KILLINJ,F,2003,11
92063,KILLINJ,F,2002,4
92063,KILLINJ,F,2001,16
92063,KILLINJ,M,2005,0
92063,KILLINJ,M,2004,0
92063,KILLINJ,M,2003,1
92063,KILLINJ,M,2002,0
92063,KILLINJ,M,2001,2
92063,ROADACC,9,2005,10
92063,ROADACC,9,2004,15
92063,ROADACC,9,2003,8
92063,ROADACC,9,2002,4
92063,ROADACC,9,2001,10
92064,KILLINJ,F,2016,14
92064,KILLINJ,F,2015,10
92064,KILLINJ,F,2014,17
92064,KILLINJ,F,2013,14
92064,KILLINJ,F,2012,18
92064,KILLINJ,M,2016,1
92064,KILLINJ,M,2015,0
92064,KILLINJ,M,2014,0
92064,KILLINJ,M,2013,2
92064,KILLINJ,M,2012,2
92064,ROADACC,9,2016,8
92064,ROADACC,9,2015,7
92064,ROADACC,9,2014,8
92064,ROADACC,9,2013,9
92064,ROADACC,9,2012,10
92065,KILLINJ,F,2005,3
92065,KILLINJ,F,2004,1
92065,KILLINJ,F,2003,1
92065,KILLINJ,F,2002,8
92065,KILLINJ,F,2001,0
92065,KILLINJ,M,2005,1
92065,KILLINJ,M,2004,3
92065,KILLINJ,M,2003,0
92065,KILLINJ,M,2002,0
92065,KILLINJ,M,2001,0
92065,ROADACC,9,2005,2
92065,ROADACC,9,2004,3
92065,ROADACC,9,2003,1
92065,ROADACC,9,2002,5
92065,ROADACC,9,2001,0
92066,KILLINJ,F,2024,13
92066,KILLINJ,F,2023,3
92066,KILLINJ,F,2022,6
92066,KILLINJ,F,2021,5
92066,KILLINJ,F,2020,7
92066,KILLINJ,M,2024,1
92066,KILLINJ,M,2023,0
92066,KILLINJ,M,2022,0
92066,KILLINJ,M,2021,1
92066,KILLINJ,M,2020,0
92066,ROADACC,9,2024,12
92066,ROADACC,9,2023,3
92066,ROADACC,9,2022,6
92066,ROADACC,9,2021,3
92066,ROADACC,9,2020,6
92067,KILLINJ,F,2005,0
92067,KILLINJ,F,2004,0
92067,KILLINJ,F,2003,0
92067,KILLINJ,F,2002,1
92067,KILLINJ,F,2001,1
92067,KILLINJ,M,2005,0
92067,KILLINJ,M,2004,0
92067,KILLINJ,M,2003,0
92067,KILLINJ,M,2002,0
92067,KILLINJ,M,2001,0
92067,ROADACC,9,2005,0
92067,ROADACC,9,2004,0
92067,ROADACC,9,2003,0
92067,ROADACC,9,2002,1
92067,ROADACC,9,2001,1
92068,KILLINJ,F,2024,97
92068,KILLINJ,F,2023,77
92068,KILLINJ,F,2022,68
92068,KILLINJ,F,2021,84
92068,KILLINJ,F,2020,68
92068,KILLINJ,M,2024,1
92068,KILLINJ,M,2023,0
92068,KILLINJ,M,2022,1
92068,KILLINJ,M,2021,0
92068,KILLINJ,M,2020,2
92068,ROADACC,9,2024,62
92068,ROADACC,9,2023,53
92068,ROADACC,9,2022,46
92068,ROADACC,9,2021,49
92068,ROADACC,9,2020,52
92069,KILLINJ,F,2016,2
92069,KILLINJ,F,2015,3
92069,KILLINJ,F,2014,0
92069,KILLINJ,F,2013,0
92069,KILLINJ,F,2012,0
92069,KILLINJ,M,2016,0
92069,KILLINJ,M,2015,0
92069,KILLINJ,M,2014,0
92069,KILLINJ,M,2013,0
92069,KILLINJ,M,2012,0
92069,ROADACC,9,2016,1
92069,ROADACC,9,2015,1
92069,ROADACC,9,2014,0
92069,ROADACC,9,2013,0
92069,ROADACC,9,2012,0
92070,KILLINJ,F,2016,13
92070,KILLINJ,F,2015,10
92070,KILLINJ,F,2014,7
92070,KILLINJ,F,2013,5
92070,KILLINJ,F,2012,3
92070,KILLINJ,M,2016,0
92070,KILLINJ,M,2015,1
92070,KILLINJ,M,2014,0
92070,KILLINJ,M,2013,1
92070,KILLINJ,M,2012,1
92070,ROADACC,9,2016,9
92070,ROADACC,9,2015,6
92070,ROADACC,9,2014,6
92070,ROADACC,9,2013,6
92070,ROADACC,9,2012,4
92071,KILLINJ,F,2016,3
92071,KILLINJ,F,2015,2
92071,KILLINJ,F,2014,9
92071,KILLINJ,F,2013,1
92071,KILLINJ,F,2012,3
92071,KILLINJ,M,2016,0
92071,KILLINJ,M,2015,0
92071,KILLINJ,M,2014,0
92071,KILLINJ,M,2013,0
92071,KILLINJ,M,2012,0
92071,ROADACC,9,2016,3
92071,ROADACC,9,2015,2
92071,ROADACC,9,2014,5
92071,ROADACC,9,2013,1
92071,ROADACC,9,2012,2
92072,KILLINJ,F,2005,6
92072,KILLINJ,F,2004,2
92072,KILLINJ,F,2003,2
92072,KILLINJ,F,2002,1
92072,KILLINJ,F,2001,3
92072,KILLINJ,M,2005,0
92072,KILLINJ,M,2004,0
92072,KILLINJ,M,2003,1
92072,KILLINJ,M,2002,0
92072,KILLINJ,M,2001,0
92072,ROADACC,9,2005,3
92072,ROADACC,9,2004,2
92072,ROADACC,9,2003,2
92072,ROADACC,9,2002,1
92072,ROADACC,9,2001,2
92073,KILLINJ,F,2005,5
92073,KILLINJ,F,2004,3
92073,KILLINJ,F,2003,3
92073,KILLINJ,F,2002,7
92073,KILLINJ,F,2001,8
92073,KILLINJ,M,2005,0
92073,KILLINJ,M,2004,0
92073,KILLINJ,M,2003,0
92073,KILLINJ,M,2002,0
92073,KILLINJ,M,2001,0
92073,ROADACC,9,2005,3
92073,ROADACC,9,2004,2
92073,ROADACC,9,2003,2
92073,ROADACC,9,2002,2
92073,ROADACC,9,2001,4
92074,KILLINJ,F,2024,49
92074,KILLINJ,F,2023,46
92074,KILLINJ,F,2022,47
92074,KILLINJ,F,2021,59
92074,KILLINJ,F,2020,23
92074,KILLINJ,M,2024,1
92074,KILLINJ,M,2023,3
92074,KILLINJ,M,2022,0
92074,KILLINJ,M,2021,2
92074,KILLINJ,M,2020,1
92074,ROADACC,9,2024,39
92074,ROADACC,9,2023,36
92074,ROADACC,9,2022,32
92074,ROADACC,9,2021,34
92074,ROADACC,9,2020,20
92075,KILLINJ,F,2024,24
92075,KILLINJ,F,2023,11
92075,KILLINJ,F,2022,15
92075,KILLINJ,F,2021,6
92075,KILLINJ,F,2020,5
92075,KILLINJ,M,2024,0
92075,KILLINJ,M,2023,0
92075,KILLINJ,M,2022,1
92075,KILLINJ,M,2021,0
92075,KILLINJ,M,2020,0
92075,ROADACC,9,2024,12
92075,ROADACC,9,2023,8
92075,ROADACC,9,2022,8
92075,ROADACC,9,2021,6
92075,ROADACC,9,2020,4
92076,KILLINJ,F,2005,0
92076,KILLINJ,F,2004,0
92076,KILLINJ,F,2003,0
92076,KILLINJ,F,2002,0
92076,KILLINJ,F,2001,0
92076,KILLINJ,M,2005,0
92076,KILLINJ,M,2004,0
92076,KILLINJ,M,2003,0
92076,KILLINJ,M,2002,0
92076,KILLINJ,M,2001,0
92076,ROADACC,9,2005,0
92076,ROADACC,9,2004,0
92076,ROADACC,9,2003,0
92076,ROADACC,9,2002,0
92076,ROADACC,9,2001,0
92077,KILLINJ,F,2005,0
92077,KILLINJ,F,2004,0
92077,KILLINJ,F,2003,0
92077,KILLINJ,F,2002,0
92077,KILLINJ,F,2001,2
92077,KILLINJ,M,2005,0
92077,KILLINJ,M,2004,0
92077,KILLINJ,M,2003,0
92077,KILLINJ,M,2002,0
92077,KILLINJ,M,2001,0
92077,ROADACC,9,2005,0
92077,ROADACC,9,2004,0
92077,ROADACC,9,2003,0
92077,ROADACC,9,2002,0
92077,ROADACC,9,2001,2
92078,KILLINJ,F,2016,20
92078,KILLINJ,F,2015,13
92078,KILLINJ,F,2014,12
92078,KILLINJ,F,2013,25
92078,KILLINJ,F,2012,7
92078,KILLINJ,M,2016,0
92078,KILLINJ,M,2015,0
92078,KILLINJ,M,2014,0
92078,KILLINJ,M,2013,2
92078,KILLINJ,M,2012,0
92078,ROADACC,9,2016,12
92078,ROADACC,9,2015,7
92078,ROADACC,9,2014,8
92078,ROADACC,9,2013,18
92078,ROADACC,9,2012,6
92079,KILLINJ,F,2016,0
92079,KILLINJ,F,2015,2
92079,KILLINJ,F,2014,0
92079,KILLINJ,F,2013,0
92079,KILLINJ,F,2012,1
92079,KILLINJ,M,2016,0
92079,KILLINJ,M,2015,0
92079,KILLINJ,M,2014,0
92079,KILLINJ,M,2013,0
92079,KILLINJ,M,2012,0
92079,ROADACC,9,2016,0
92079,ROADACC,9,2015,1
92079,ROADACC,9,2014,0
92079,ROADACC,9,2013,0
92079,ROADACC,9,2012,1
92080,KILLINJ,F,2024,19
92080,KILLINJ,F,2023,15
92080,KILLINJ,F,2022,29
92080,KILLINJ,F,2021,24
92080,KILLINJ,F,2020,21
92080,KILLINJ,M,2024,2
92080,KILLINJ,M,2023,0
92080,KILLINJ,M,2022,0
92080,KILLINJ,M,2021,1
92080,KILLINJ,M,2020,0
92080,ROADACC,9,2024,17
92080,ROADACC,9,2023,12
92080,ROADACC,9,2022,17
92080,ROADACC,9,2021,14
92080,ROADACC,9,2020,17
92081,KILLINJ,F,2016,0
92081,KILLINJ,F,2015,3
92081,KILLINJ,F,2014,5
92081,KILLINJ,F,2013,0
92081,KILLINJ,F,2012,1
92081,KILLINJ,M,2016,0
92081,KILLINJ,M,2015,0
92081,KILLINJ,M,2014,0
92081,KILLINJ,M,2013,0
92081,KILLINJ,M,2012,0
92081,ROADACC,9,2016,0
92081,ROADACC,9,2015,3
92081,ROADACC,9,2014,1
92081,ROADACC,9,2013,0
92081,ROADACC,9,2012,1
92082,KILLINJ,F,2016,4
92082,KILLINJ,F,2015,5
92082,KILLINJ,F,2014,9
92082,KILLINJ,F,2013,2
92082,KILLINJ,F,2012,0
92082,KILLINJ,M,2016,0
92082,KILLINJ,M,2015,0
92082,KILLINJ,M,2014,0
92082,KILLINJ,M,2013,0
92082,KILLINJ,M,2012,0
92082,ROADACC,9,2016,2
92082,ROADACC,9,2015,2
92082,ROADACC,9,2014,7
92082,ROADACC,9,2013,2
92082,ROADACC,9,2012,0
92083,KILLINJ,F,2016,0
92083,KILLINJ,F,2015,0
92083,KILLINJ,F,2014,0
92083,KILLINJ,F,2013,0
92083,KILLINJ,F,2012,0
92083,KILLINJ,M,2016,0
92083,KILLINJ,M,2015,0
92083,KILLINJ,M,2014,0
92083,KILLINJ,M,2013,0
92083,KILLINJ,M,2012,0
92083,ROADACC,9,2016,0
92083,ROADACC,9,2015,0
92083,ROADACC,9,2014,0
92083,ROADACC,9,2013,0
92083,ROADACC,9,2012,0
92084,KILLINJ,F,2016,10
92084,KILLINJ,F,2015,4
92084,KILLINJ,F,2014,0
92084,KILLINJ,F,2013,4
92084,KILLINJ,F,2012,1
92084,KILLINJ,M,2016,0
92084,KILLINJ,M,2015,0
92084,KILLINJ,M,2014,1
92084,KILLINJ,M,2013,1
92084,KILLINJ,M,2012,0
92084,ROADACC,9,2016,4
92084,ROADACC,9,2015,3
92084,ROADACC,9,2014,1
92084,ROADACC,9,2013,4
92084,ROADACC,9,2012,1
92085,KILLINJ,F,2005,2
